reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,dispersion_ratio,num_images
L1,0.0001,24,0.8674323909035033,0.94752,conv1,val,0.8075628521299694,26032
L1,0.0001,24,0.8674323909035033,0.94752,conv3,train,0.4941874031953183,25000
L1,0.0001,24,0.8674323909035033,0.94752,conv3,val,0.4928350749480844,26032
L1,0.0001,24,0.8674323909035033,0.94752,fc1,train,0.2572574392479852,25000
L1,0.0001,24,0.8674323909035033,0.94752,fc1,val,0.25349677548707805,26032
L1,0.0005,1,0.1958743085433313,0.18988,conv1,train,0.6212471929063538,25000
L1,0.0005,1,0.1958743085433313,0.18988,conv1,val,0.599512295012761,26032
L1,0.0005,1,0.1958743085433313,0.18988,conv3,train,0.03441709518549159,25000
L1,0.0005,1,0.1958743085433313,0.18988,conv3,val,0.033673608062262085,26032
L1,0.0005,1,0.1958743085433313,0.18988,fc1,train,0.0074221211439561684,25000
L1,0.0005,1,0.1958743085433313,0.18988,fc1,val,0.0073529275513850665,26032
L1,0.001,1,0.1958743085433313,0.18988,conv1,train,0.6449607903240548,25000
L1,0.001,1,0.1958743085433313,0.18988,conv1,val,0.6214724571307887,26032
L1,0.001,1,0.1958743085433313,0.18988,conv3,train,0.01963301690669217,25000
L1,0.001,1,0.1958743085433313,0.18988,conv3,val,0.01903793976816448,26032
L1,0.001,1,0.1958743085433313,0.18988,fc1,train,0.004842225545003459,25000
L1,0.001,1,0.1958743085433313,0.18988,fc1,val,0.004751819025290597,26032
L1,0.0015,1,0.1958743085433313,0.18988,conv1,train,0.49103437518779186,25000
L1,0.0015,1,0.1958743085433313,0.18988,conv1,val,0.46892438527314545,26032
L1,0.0015,1,0.1958743085433313,0.18988,conv3,train,0.012179608024083695,25000
L1,0.0015,1,0.1958743085433313,0.18988,conv3,val,0.01174070069040381,26032
L1,0.0015,1,0.1958743085433313,0.18988,fc1,train,0.0038569239061579342,25000
L1,0.0015,1,0.1958743085433313,0.18988,fc1,val,0.0037769276830418525,26032
L1,0.002,1,0.1958743085433313,0.18988,conv1,train,0.442652408709805,25000
L1,0.002,1,0.1958743085433313,0.18988,conv1,val,0.42155931456828977,26032
L1,0.002,1,0.1958743085433313,0.18988,conv3,train,0.011487391659982677,25000
L1,0.002,1,0.1958743085433313,0.18988,conv3,val,0.011073383049023748,26032
L1,0.002,1,0.1958743085433313,0.18988,fc1,train,0.0035198803278541618,25000
L1,0.002,1,0.1958743085433313,0.18988,fc1,val,0.003446874705005506,26032
L1,0.003,1,0.1958743085433313,0.18988,conv1,train,0.29956019464199235,25000
L1,0.003,1,0.1958743085433313,0.18988,conv1,val,0.2858916301252607,26032
L1,0.003,1,0.1958743085433313,0.18988,conv3,train,0.011305622988135637,25000
L1,0.003,1,0.1958743085433313,0.18988,conv3,val,0.01089816536782582,26032
L1,0.003,1,0.1958743085433313,0.18988,fc1,train,0.002980634216249924,25000
L1,0.003,1,0.1958743085433313,0.18988,fc1,val,0.0029188130640592194,26032
L1,0.005,1,0.1958743085433313,0.18988,conv1,train,0.22918778667451753,25000
L1,0.005,1,0.1958743085433313,0.18988,conv1,val,0.21588239795499728,26032
L1,0.005,1,0.1958743085433313,0.18988,conv3,train,0.009901290593712751,25000
L1,0.005,1,0.1958743085433313,0.18988,conv3,val,0.009544445481546537,26032
L1,0.005,1,0.1958743085433313,0.18988,fc1,train,0.002562585820900623,25000
L1,0.005,1,0.1958743085433313,0.18988,fc1,val,0.0025094353849390585,26032
L1,0.01,1,0.1958743085433313,0.18988,conv1,train,0.21791009700285469,25000
L1,0.01,1,0.1958743085433313,0.18988,conv1,val,0.20526076436447682,26032
L1,0.01,1,0.1958743085433313,0.18988,conv3,train,0.009740197480338405,25000
L1,0.01,1,0.1958743085433313,0.18988,conv3,val,0.009389158206266448,26032
L1,0.01,1,0.1958743085433313,0.18988,fc1,train,0.002258434084093047,25000
L1,0.01,1,0.1958743085433313,0.18988,fc1,val,0.0022115920407238163,26032
L1,0.02,1,0.1958743085433313,0.18988,conv1,train,0.24394481747515845,25000
L1,0.02,1,0.1958743085433313,0.18988,conv1,val,0.2297832892664233,26032
L1,0.02,1,0.1958743085433313,0.18988,conv3,train,0.009507479055758527,25000
L1,0.02,1,0.1958743085433313,0.18988,conv3,val,0.009164827014798895,26032
L1,0.02,1,0.1958743085433313,0.18988,fc1,train,0.001600235830354323,25000
L1,0.02,1,0.1958743085433313,0.18988,fc1,val,0.0015670454367562048,26032
L1,0.05,1,0.1958743085433313,0.18988,conv1,train,0.2717472431525095,25000
L1,0.05,1,0.1958743085433313,0.18988,conv1,val,0.2559706164047823,26032
L1,0.05,1,0.1958743085433313,0.18988,conv3,train,0.009549835650260748,25000
L1,0.05,1,0.1958743085433313,0.18988,conv3,val,0.009205657066516309,26032
L1,0.05,1,0.1958743085433313,0.18988,fc1,train,0.001566299864628181,25000
L1,0.05,1,0.1958743085433313,0.18988,fc1,val,0.0015338133348220227,26032
L1,0.1,1,0.1958743085433313,0.18988,conv1,train,0.22660302911095614,25000
L1,0.1,1,0.1958743085433313,0.18988,conv1,val,0.21344079602510685,26032
L1,0.1,1,0.1958743085433313,0.18988,conv3,train,0.01028577778591387,25000
L1,0.1,1,0.1958743085433313,0.18988,conv3,val,0.00991507711520835,26032
L1,0.1,1,0.1958743085433313,0.18988,fc1,train,0.0013651231618762014,25000
L1,0.1,1,0.1958743085433313,0.18988,fc1,val,0.0013368092257718296,26032
L1,0.2,1,0.1958743085433313,0.18988,conv1,train,0.22030062413805118,25000
L1,0.2,1,0.1958743085433313,0.18988,conv1,val,0.20755904081990376,26032
L1,0.2,1,0.1958743085433313,0.18988,conv3,train,0.009508245097815766,25000
L1,0.2,1,0.1958743085433313,0.18988,conv3,val,0.009165562526902067,26032
L1,0.2,1,0.1958743085433313,0.18988,fc1,train,0.001351733769203453,25000
L1,0.2,1,0.1958743085433313,0.18988,fc1,val,0.0013236974448407397,26032
L2,0.0001,47,0.8796481253841426,1.0,conv1,train,1.1269137094237043,25000
L2,0.0001,47,0.8796481253841426,1.0,conv1,val,1.1401152930213665,26032
L2,0.0001,47,0.8796481253841426,1.0,conv3,train,0.7102455601990552,25000
L2,0.0001,47,0.8796481253841426,1.0,conv3,val,0.7170958500791496,26032
L2,0.0001,47,0.8796481253841426,1.0,fc1,train,0.5967604730895223,25000
L2,0.0001,47,0.8796481253841426,1.0,fc1,val,0.5946461325379025,26032
L2,0.0005,47,0.874039643515673,0.99832,conv1,train,1.803950484054799,25000
L2,0.0005,47,0.874039643515673,0.99832,conv1,val,1.8202364986273338,26032
L2,0.0005,47,0.874039643515673,0.99832,conv3,train,0.691518964261433,25000
L2,0.0005,47,0.874039643515673,0.99832,conv3,val,0.7009296943102431,26032
L2,0.0005,47,0.874039643515673,0.99832,fc1,train,0.4690485180739959,25000
