epoch,reg_method,reg_val,train_acc,val_acc
39,Dropout,0.35,0.9324,0.7041
40,Dropout,0.35,0.9526,0.7148
41,Dropout,0.35,0.95032,0.7115
42,Dropout,0.35,0.95804,0.717
43,Dropout,0.35,0.95924,0.7126
44,Dropout,0.35,0.96252,0.7204
45,Dropout,0.35,0.96096,0.7157
46,Dropout,0.35,0.964,0.7141
47,Dropout,0.35,0.96468,0.7128
48,Dropout,0.35,0.97156,0.715
49,Dropout,0.35,0.97312,0.724
50,Dropout,0.35,0.96668,0.7129
51,Dropout,0.35,0.9654,0.7068
52,Dropout,0.35,0.97604,0.7169
53,Dropout,0.35,0.97252,0.7121
54,Dropout,0.35,0.97876,0.7188
55,Dropout,0.35,0.98028,0.7193
56,Dropout,0.35,0.97896,0.7065
57,Dropout,0.35,0.97764,0.7114
58,Dropout,0.35,0.97884,0.7181
59,Dropout,0.35,0.97976,0.7075
60,Dropout,0.35,0.9768,0.7053
1,Dropout,0.4,0.27624,0.2757
2,Dropout,0.4,0.38652,0.3955
3,Dropout,0.4,0.44584,0.4422
4,Dropout,0.4,0.4856,0.4835
5,Dropout,0.4,0.52508,0.5147
6,Dropout,0.4,0.55876,0.5423
7,Dropout,0.4,0.58092,0.556
8,Dropout,0.4,0.61244,0.5841
9,Dropout,0.4,0.63044,0.5903
10,Dropout,0.4,0.66124,0.6206
11,Dropout,0.4,0.70104,0.6412
12,Dropout,0.4,0.70376,0.6485
13,Dropout,0.4,0.72092,0.6563
14,Dropout,0.4,0.72912,0.653
15,Dropout,0.4,0.75764,0.6733
16,Dropout,0.4,0.77696,0.6833
17,Dropout,0.4,0.78336,0.6781
18,Dropout,0.4,0.8032,0.6925
19,Dropout,0.4,0.80376,0.6904
20,Dropout,0.4,0.80532,0.6857
21,Dropout,0.4,0.83128,0.6964
22,Dropout,0.4,0.82508,0.691
23,Dropout,0.4,0.85216,0.7008
24,Dropout,0.4,0.85008,0.6988
25,Dropout,0.4,0.86704,0.7058
26,Dropout,0.4,0.87136,0.7057
27,Dropout,0.4,0.86008,0.6977
28,Dropout,0.4,0.88392,0.7054
29,Dropout,0.4,0.88964,0.7038
30,Dropout,0.4,0.89048,0.7088
31,Dropout,0.4,0.89116,0.7062
32,Dropout,0.4,0.90404,0.7114
33,Dropout,0.4,0.91116,0.7138
34,Dropout,0.4,0.91056,0.7181
35,Dropout,0.4,0.92376,0.7195
36,Dropout,0.4,0.9236,0.7185
37,Dropout,0.4,0.9264,0.7137
38,Dropout,0.4,0.92496,0.7101
39,Dropout,0.4,0.92176,0.7128
40,Dropout,0.4,0.93668,0.7158
41,Dropout,0.4,0.93924,0.7187
42,Dropout,0.4,0.93712,0.7078
43,Dropout,0.4,0.94408,0.7183
44,Dropout,0.4,0.93416,0.7154
45,Dropout,0.4,0.94956,0.7211
46,Dropout,0.4,0.94916,0.7204
47,Dropout,0.4,0.94396,0.7035
48,Dropout,0.4,0.95068,0.7162
49,Dropout,0.4,0.95676,0.7148
50,Dropout,0.4,0.94652,0.712
51,Dropout,0.4,0.95456,0.7206
52,Dropout,0.4,0.9626,0.7262
53,Dropout,0.4,0.9606,0.7197
54,Dropout,0.4,0.95728,0.7219
55,Dropout,0.4,0.95988,0.7182
56,Dropout,0.4,0.95892,0.7129
57,Dropout,0.4,0.95912,0.7173
58,Dropout,0.4,0.966,0.7196
59,Dropout,0.4,0.9648,0.7222
60,Dropout,0.4,0.96248,0.7058
1,Dropout,0.425,0.27712,0.2802
2,Dropout,0.425,0.38276,0.3901
3,Dropout,0.425,0.44368,0.4342
4,Dropout,0.425,0.48352,0.4796
5,Dropout,0.425,0.52916,0.5168
6,Dropout,0.425,0.561,0.5463
