reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
GaussianNoise,0.01,60,0.911,1.0,conv1,val,0.16999999999999998,0.7347504974067212,10000,10
GaussianNoise,0.01,60,0.911,1.0,conv3,train,0.06,0.01895769328355789,25000,10
GaussianNoise,0.01,60,0.911,1.0,conv3,val,0.12,0.01872749797478318,10000,10
GaussianNoise,0.01,60,0.911,1.0,fc1,train,61.828,1.3580792932081223,25000,10
GaussianNoise,0.01,60,0.911,1.0,fc1,val,76.88000000000001,1.3561094209134579,10000,10
GaussianNoise,0.05,41,0.9075,0.99764,conv1,train,0.068,0.647333228315115,25000,10
GaussianNoise,0.05,41,0.9075,0.99764,conv1,val,0.16999999999999998,0.6487879921376705,10000,10
GaussianNoise,0.05,41,0.9075,0.99764,conv3,train,0.032,0.004633287697434425,25000,10
GaussianNoise,0.05,41,0.9075,0.99764,conv3,val,0.06,0.004590455684810877,10000,10
GaussianNoise,0.05,41,0.9075,0.99764,fc1,train,26.688000000000002,1.0899124192643166,25000,10
GaussianNoise,0.05,41,0.9075,0.99764,fc1,val,40.31,1.0889721053361894,10000,10
GaussianNoise,0.1,44,0.9032,0.99124,conv1,train,0.044000000000000004,0.5845091483390331,25000,10
GaussianNoise,0.1,44,0.9032,0.99124,conv1,val,0.11,0.585354653403163,10000,10
GaussianNoise,0.1,44,0.9032,0.99124,conv3,train,0.048,0.004371003777980805,25000,10
GaussianNoise,0.1,44,0.9032,0.99124,conv3,val,0.1,0.003983149276673794,10000,10
GaussianNoise,0.1,44,0.9032,0.99124,fc1,train,21.895999999999997,1.0106908785283566,25000,10
GaussianNoise,0.1,44,0.9032,0.99124,fc1,val,33.26,1.0076227980792523,10000,10
GaussianNoise,0.2,27,0.8989,0.96332,conv1,train,0.06,0.5835702717065812,25000,10
GaussianNoise,0.2,27,0.8989,0.96332,conv1,val,0.15,0.5843577046006918,10000,10
GaussianNoise,0.2,27,0.8989,0.96332,conv3,train,0.004,0.0,25000,10
GaussianNoise,0.2,27,0.8989,0.96332,conv3,val,0.01,0.0,10000,10
GaussianNoise,0.2,27,0.8989,0.96332,fc1,train,3.7600000000000002,0.79507456777215,25000,10
GaussianNoise,0.2,27,0.8989,0.96332,fc1,val,6.54,0.7932254425823688,10000,10
L1,0.0001,24,0.9002,0.93892,conv1,train,0.064,0.9090576108634472,25000,10
L1,0.0001,24,0.9002,0.93892,conv1,val,0.16,0.9105817406803369,10000,10
