epoch,reg_method,reg_val,train_acc,val_acc
33,Dropout,0.4,0.56936,0.3462
34,Dropout,0.4,0.56432,0.3497
35,Dropout,0.4,0.5852,0.3494
36,Dropout,0.4,0.59588,0.3522
37,Dropout,0.4,0.59312,0.3456
38,Dropout,0.4,0.61448,0.3471
39,Dropout,0.4,0.6142,0.3511
40,Dropout,0.4,0.6256,0.3483
41,Dropout,0.4,0.63452,0.3528
42,Dropout,0.4,0.65384,0.359
43,Dropout,0.4,0.661,0.3486
44,Dropout,0.4,0.6634,0.3487
45,Dropout,0.4,0.67472,0.3554
46,Dropout,0.4,0.67952,0.3541
47,Dropout,0.4,0.67128,0.3477
48,Dropout,0.4,0.69004,0.3516
49,Dropout,0.4,0.70128,0.3513
50,Dropout,0.4,0.7078,0.3509
51,Dropout,0.4,0.70664,0.3539
52,Dropout,0.4,0.7102,0.3463
53,Dropout,0.4,0.71272,0.3496
54,Dropout,0.4,0.72752,0.3569
55,Dropout,0.4,0.73132,0.3511
56,Dropout,0.4,0.7378,0.3515
57,Dropout,0.4,0.74544,0.352
58,Dropout,0.4,0.74844,0.3537
59,Dropout,0.4,0.74604,0.3476
60,Dropout,0.4,0.7524,0.3497
1,Dropout,0.5,0.014,0.0128
2,Dropout,0.5,0.03604,0.0357
3,Dropout,0.5,0.06132,0.061
4,Dropout,0.5,0.08188,0.0829
5,Dropout,0.5,0.10608,0.1082
6,Dropout,0.5,0.12524,0.1262
7,Dropout,0.5,0.13116,0.1291
8,Dropout,0.5,0.1536,0.1454
9,Dropout,0.5,0.16928,0.1665
10,Dropout,0.5,0.18236,0.1687
11,Dropout,0.5,0.19668,0.1837
12,Dropout,0.5,0.20728,0.1913
13,Dropout,0.5,0.23056,0.2087
14,Dropout,0.5,0.23992,0.218
15,Dropout,0.5,0.25816,0.232
16,Dropout,0.5,0.26676,0.2396
17,Dropout,0.5,0.27376,0.245
18,Dropout,0.5,0.28976,0.2545
19,Dropout,0.5,0.30008,0.2607
20,Dropout,0.5,0.31752,0.2695
21,Dropout,0.5,0.32668,0.2752
22,Dropout,0.5,0.33912,0.2827
23,Dropout,0.5,0.34152,0.2829
24,Dropout,0.5,0.3648,0.2971
25,Dropout,0.5,0.36396,0.2938
26,Dropout,0.5,0.38072,0.3045
27,Dropout,0.5,0.3842,0.3072
28,Dropout,0.5,0.39576,0.3079
29,Dropout,0.5,0.40168,0.3081
30,Dropout,0.5,0.4176,0.3131
31,Dropout,0.5,0.42612,0.3145
32,Dropout,0.5,0.43264,0.3223
33,Dropout,0.5,0.44188,0.3242
34,Dropout,0.5,0.44356,0.3251
35,Dropout,0.5,0.46144,0.3295
36,Dropout,0.5,0.46508,0.3265
37,Dropout,0.5,0.46892,0.3266
38,Dropout,0.5,0.4836,0.3333
39,Dropout,0.5,0.48936,0.3371
40,Dropout,0.5,0.49512,0.3408
41,Dropout,0.5,0.50308,0.3353
42,Dropout,0.5,0.5068,0.3351
43,Dropout,0.5,0.51324,0.3347
44,Dropout,0.5,0.51496,0.3379
45,Dropout,0.5,0.52692,0.3435
46,Dropout,0.5,0.52012,0.3401
47,Dropout,0.5,0.53368,0.3394
48,Dropout,0.5,0.5486,0.34
49,Dropout,0.5,0.55048,0.3409
50,Dropout,0.5,0.5544,0.3377
51,Dropout,0.5,0.55688,0.3463
52,Dropout,0.5,0.56876,0.3489
53,Dropout,0.5,0.56332,0.3374
54,Dropout,0.5,0.56932,0.3389
55,Dropout,0.5,0.5704,0.342
56,Dropout,0.5,0.57492,0.3366
57,Dropout,0.5,0.5798,0.3396
58,Dropout,0.5,0.58288,0.342
59,Dropout,0.5,0.58792,0.3443
60,Dropout,0.5,0.58816,0.3456
1,Dropout,0.6,0.01104,0.0097
2,Dropout,0.6,0.03144,0.0301
3,Dropout,0.6,0.05,0.0486
4,Dropout,0.6,0.06944,0.0682
5,Dropout,0.6,0.07884,0.077
6,Dropout,0.6,0.09544,0.0938
7,Dropout,0.6,0.11448,0.1144
8,Dropout,0.6,0.11816,0.1169
9,Dropout,0.6,0.1344,0.1327
10,Dropout,0.6,0.14532,0.1408
11,Dropout,0.6,0.15948,0.1582
12,Dropout,0.6,0.17,0.1627
13,Dropout,0.6,0.18952,0.1773
14,Dropout,0.6,0.1916,0.1773
15,Dropout,0.6,0.20476,0.1946
16,Dropout,0.6,0.21532,0.204
17,Dropout,0.6,0.23176,0.2151
18,Dropout,0.6,0.236,0.2197
19,Dropout,0.6,0.24308,0.2205
20,Dropout,0.6,0.26156,0.2376
21,Dropout,0.6,0.26156,0.2395
22,Dropout,0.6,0.28524,0.2542
23,Dropout,0.6,0.2928,0.2533
24,Dropout,0.6,0.29608,0.2563
25,Dropout,0.6,0.30768,0.2717
26,Dropout,0.6,0.3172,0.2724
27,Dropout,0.6,0.31752,0.271
28,Dropout,0.6,0.33536,0.2764
29,Dropout,0.6,0.32828,0.279
30,Dropout,0.6,0.34392,0.2868
31,Dropout,0.6,0.35008,0.2907
32,Dropout,0.6,0.35932,0.2971
33,Dropout,0.6,0.35932,0.2914
34,Dropout,0.6,0.37284,0.2973
35,Dropout,0.6,0.37544,0.3029
36,Dropout,0.6,0.38476,0.3039
37,Dropout,0.6,0.38872,0.3098
38,Dropout,0.6,0.3954,0.3083
39,Dropout,0.6,0.39944,0.3109
40,Dropout,0.6,0.39848,0.3125
41,Dropout,0.6,0.40824,0.3124
42,Dropout,0.6,0.4152,0.3148
43,Dropout,0.6,0.41596,0.3122
44,Dropout,0.6,0.42212,0.3162
45,Dropout,0.6,0.41536,0.3124
46,Dropout,0.6,0.43364,0.3201
47,Dropout,0.6,0.43356,0.3203
48,Dropout,0.6,0.44256,0.3255
49,Dropout,0.6,0.43924,0.3157
50,Dropout,0.6,0.44376,0.3233
51,Dropout,0.6,0.44312,0.3187
52,Dropout,0.6,0.44748,0.3187
53,Dropout,0.6,0.4514,0.326
54,Dropout,0.6,0.44688,0.3196
55,Dropout,0.6,0.45592,0.3211
56,Dropout,0.6,0.46608,0.327
57,Dropout,0.6,0.46828,0.3293
58,Dropout,0.6,0.46892,0.3285
59,Dropout,0.6,0.4818,0.3331
60,Dropout,0.6,0.47968,0.3347
