reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg_ORDERED,num_images,n_bins
L2,0.1,1,0.1958743085433313,0.18988,conv1,train,0.004,25000,30
L2,0.1,1,0.1958743085433313,0.18988,conv1,val,0.003841425937307928,26032,30
L2,0.1,1,0.1958743085433313,0.18988,conv3,train,0.004,25000,30
L2,0.1,1,0.1958743085433313,0.18988,conv3,val,0.003841425937307928,26032,30
L2,0.1,1,0.1958743085433313,0.18988,fc1,train,0.004,25000,30
L2,0.1,1,0.1958743085433313,0.18988,fc1,val,0.003841425937307928,26032,30
L2,0.2,1,0.1958743085433313,0.18988,conv1,train,0.004,25000,30
L2,0.2,1,0.1958743085433313,0.18988,conv1,val,0.003841425937307928,26032,30
L2,0.2,1,0.1958743085433313,0.18988,conv3,train,0.004,25000,30
L2,0.2,1,0.1958743085433313,0.18988,conv3,val,0.003841425937307928,26032,30
L2,0.2,1,0.1958743085433313,0.18988,fc1,train,0.004,25000,30
L2,0.2,1,0.1958743085433313,0.18988,fc1,val,0.003841425937307928,26032,30
