reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
Dropout,0.2,54,0.889021204671174,0.99872,conv1,train,0.33999999999999997,0.723459864180088,25000,10
Dropout,0.2,54,0.889021204671174,0.99872,conv1,val,0.322679778733866,0.7578450609445022,26032,10
Dropout,0.2,54,0.889021204671174,0.99872,conv3,train,0.45199999999999996,0.08281927239149808,25000,10
Dropout,0.2,54,0.889021204671174,0.99872,conv3,val,0.434081130915796,0.0789465836307106,26032,10
Dropout,0.2,54,0.889021204671174,0.99872,fc1,train,2.9080000000000004,0.48720757972568274,25000,10
Dropout,0.2,54,0.889021204671174,0.99872,fc1,val,2.915642286416718,0.4617157269388863,26032,10
Dropout,0.25,56,0.8945912722802705,0.99792,conv1,train,0.23600000000000002,0.3674044193434715,25000,10
Dropout,0.25,56,0.8945912722802705,0.99792,conv1,val,0.21127842655193607,0.4468076863173297,26032,10
Dropout,0.25,56,0.8945912722802705,0.99792,conv3,train,0.364,0.04314314164072275,25000,10
Dropout,0.25,56,0.8945912722802705,0.99792,conv3,val,0.34572833435771355,0.03981424356079772,26032,10
Dropout,0.25,56,0.8945912722802705,0.99792,fc1,train,3.144,0.4737628888437152,25000,10
Dropout,0.25,56,0.8945912722802705,0.99792,fc1,val,3.207590657652121,0.44932395943652864,26032,10
Dropout,0.3,60,0.8977028272894899,0.99788,conv1,train,0.11199999999999999,0.4599270812654495,25000,10
Dropout,0.3,60,0.8977028272894899,0.99788,conv1,val,0.10755992624462202,0.5035683337356335,26032,10
Dropout,0.3,60,0.8977028272894899,0.99788,conv3,train,0.4,0.03350678257644177,25000,10
Dropout,0.3,60,0.8977028272894899,0.99788,conv3,val,0.37261831591886907,0.032611071732016564,26032,10
Dropout,0.3,60,0.8977028272894899,0.99788,fc1,train,2.56,0.45270296388715503,25000,10
Dropout,0.3,60,0.8977028272894899,0.99788,fc1,val,2.6083282114320836,0.4184482629318191,26032,10
Dropout,0.35,41,0.8963967424708051,0.98952,conv1,train,0.156,0.4703179845964909,25000,10
